DateTime,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Date,Time
2017-01-25 23:58:00,893.43,893.43,893.43,893.43,0.010104299999999998,9.027484749,893.43,2017-01-25,23:58:00
2017-01-26 23:58:00,914.83,914.83,914.83,914.83,0.014830000000000001,13.566928899999999,914.83,2017-01-26,23:58:00
2017-01-27 23:59:00,918.02,918.02,918.02,918.02,0.14,128.5228,918.02,2017-01-27,23:59:00
2017-01-28 23:59:00,918.6,918.6,918.6,918.6,0.03645241,33.485183826,918.6,2017-01-28,23:59:00
2017-01-29 23:59:00,912.04,912.04,912.01,912.01,12.137,11069.088515000001,912.01190697,2017-01-29,23:59:00
2017-01-30 23:59:00,920.0,920.0,919.99,919.99,0.04379380000000001,40.290099,919.99550165,2017-01-30,23:59:00
2017-01-31 23:59:00,964.08,964.08,963.99,963.99,2.6529124,2557.3901501,963.99343984,2017-01-31,23:59:00
2017-02-01 23:59:00,983.67,983.67,983.67,983.67,0.5,491.835,983.67,2017-02-01,23:59:00
2017-02-02 23:58:00,1009.17,1009.17,1009.17,1009.17,0.02330628,23.519998588000004,1009.17,2017-02-02,23:58:00
2017-02-03 23:59:00,1016.99,1016.99,1016.99,1016.99,7.7372320000000006,7868.687571699999,1016.99,2017-02-03,23:59:00
2017-02-04 23:59:00,1034.14,1034.14,1033.18,1033.18,1.37476957,1420.4409687,1033.2211301,2017-02-04,23:59:00
2017-02-05 23:59:00,1011.07,1011.07,1011.07,1011.07,0.044000000000000004,44.48708,1011.07,2017-02-05,23:59:00
2017-02-06 23:59:00,1023.51,1023.99,1023.51,1023.99,0.0738205,75.573865357,1023.7517405,2017-02-06,23:59:00
2017-02-07 23:59:00,1052.47,1052.48,1052.47,1052.48,0.10800000000000001,113.66767,1052.4784259,2017-02-07,23:59:00
2017-02-08 23:58:00,1051.01,1051.71,1050.4,1050.4,1.53478795,1612.7455138,1050.7937033,2017-02-08,23:58:00
2017-02-09 23:59:00,985.57,986.0,984.91,986.0,2.69163055,2653.7058723,985.9101473999999,2017-02-09,23:59:00
2017-02-10 23:59:00,997.59,997.59,996.08,996.08,1.96812688,1960.4326336,996.09057401,2017-02-10,23:59:00
2017-02-11 23:59:00,1012.4,1012.4,1012.4,1012.4,0.18899999999999997,191.3436,1012.4,2017-02-11,23:59:00
2017-02-12 23:59:00,1000.73,1000.73,999.51,1000.73,0.05892709,58.957423656,1000.5147659,2017-02-12,23:59:00
2017-02-13 23:58:00,1000.79,1000.79,1000.79,1000.79,0.013000000000000001,13.01027,1000.79,2017-02-13,23:58:00
2017-02-14 23:59:00,1008.88,1008.88,1008.88,1008.88,0.044000000000000004,44.39072,1008.88,2017-02-14,23:59:00
2017-02-15 23:59:00,1011.3,1011.53,1011.3,1011.53,0.46108968,466.40060489,1011.5182037999999,2017-02-15,23:59:00
2017-02-16 23:59:00,1032.91,1032.92,1032.7,1032.7,0.73864013,762.94247648,1032.9014705,2017-02-16,23:59:00
2017-02-17 23:59:00,1054.57,1055.46,1054.57,1055.46,2.50001892,2638.3023993,1055.3129731000001,2017-02-17,23:59:00
2017-02-18 23:58:00,1056.4,1056.4,1056.4,1056.4,0.03,31.691999999999997,1056.4,2017-02-18,23:58:00
2017-02-19 23:59:00,1051.8,1051.8,1051.8,1051.8,0.064,67.3152,1051.8,2017-02-19,23:59:00
2017-02-20 23:59:00,1083.39,1084.0,1083.39,1084.0,8.45887623,9169.357807600001,1083.9924309,2017-02-20,23:59:00
2017-02-21 23:57:00,1124.61,1124.62,1124.61,1124.62,0.77470076,871.23631125,1124.6101156,2017-02-21,23:57:00
2017-02-22 23:59:00,1130.02,1130.02,1130.01,1130.01,2.0518338,2318.6006123,1130.0138502,2017-02-22,23:59:00
2017-02-23 23:59:00,1179.16,1189.09,1177.74,1188.11,49.8388005,58913.677149,1182.0845718,2017-02-23,23:59:00
2017-02-24 23:59:00,1180.32,1180.32,1180.14,1180.14,1.33662876,1577.5019447999998,1180.2094883,2017-02-24,23:59:00
2017-02-25 23:59:00,1151.79,1152.2,1151.79,1152.2,3.45693467,3981.6994369000004,1151.8006028,2017-02-25,23:59:00
2017-02-26 23:59:00,1179.92,1179.92,1179.05,1179.05,0.54453295,642.0620247,1179.1059195,2017-02-26,23:59:00
2017-02-27 23:59:00,1194.5,1194.64,1194.5,1194.64,0.54982888,656.7813532,1194.5195625,2017-02-27,23:59:00
2017-02-28 23:59:00,1191.16,1191.21,1191.16,1191.21,0.51040779,607.97876914,1191.1627938,2017-02-28,23:59:00
2017-03-01 23:59:00,1227.5,1228.0,1226.39,1226.39,0.46684853,572.76821734,1226.8823409000001,2017-03-01,23:59:00
2017-03-02 23:59:00,1257.49,1257.6,1254.16,1257.6,7.12644768,8944.745122299999,1255.1477992999999,2017-03-02,23:59:00
2017-03-03 23:59:00,1285.33,1285.33,1285.33,1285.33,2.36156,3035.3839148,1285.33,2017-03-03,23:59:00
2017-03-04 23:59:00,1262.11,1262.11,1260.0,1260.0,14.14027098,17820.680139,1260.2785452,2017-03-04,23:59:00
2017-03-05 23:59:00,1269.98,1273.0,1269.98,1273.0,0.027999999999999997,35.6289,1272.4607142999998,2017-03-05,23:59:00
2017-03-06 23:59:00,1278.49,1278.49,1278.49,1278.49,0.147,187.93803,1278.49,2017-03-06,23:59:00
2017-03-07 23:58:00,1233.05,1233.05,1233.05,1233.05,1.6355,2016.653275,1233.05,2017-03-07,23:58:00
2017-03-08 23:59:00,1152.35,1153.2,1149.33,1150.05,22.16176112,25473.633606,1149.4408529999998,2017-03-08,23:59:00
2017-03-09 23:59:00,1190.92,1190.97,1190.88,1190.89,0.4632,551.634723,1190.92125,2017-03-09,23:59:00
2017-03-10 23:58:00,1112.42,1117.32,1111.0,1116.97,25.93455382,28856.367849000002,1112.6610486,2017-03-10,23:58:00
2017-03-11 23:59:00,1177.0,1177.0,1176.55,1176.55,0.86326153,1015.6763658,1176.5569650999998,2017-03-11,23:59:00
2017-03-12 23:58:00,1226.62,1226.62,1226.62,1226.62,0.13881626,170.27480084,1226.62,2017-03-12,23:58:00
2017-03-13 23:59:00,1242.09,1242.46,1242.05,1242.46,0.28,347.83381,1242.2636071,2017-03-13,23:59:00
2017-03-14 23:59:00,1245.74,1245.86,1245.74,1245.86,0.16634044,207.21866173,1245.7503523,2017-03-14,23:59:00
2017-03-15 23:59:00,1256.05,1258.97,1256.05,1257.32,7.359039999999999,9244.1657448,1256.1646280999998,2017-03-15,23:59:00
2017-03-16 23:59:00,1174.94,1175.68,1171.68,1172.62,28.41916881,33332.066853,1172.8726859,2017-03-16,23:59:00
2017-03-17 23:59:00,1071.02,1071.02,1071.02,1071.02,1.51480407,1622.3854551,1071.02,2017-03-17,23:59:00
2017-03-18 23:59:00,967.26,969.4,967.26,969.4,2.02075,1955.69665,967.80732401,2017-03-18,23:59:00
2017-03-19 23:59:00,1016.16,1018.02,1016.16,1017.97,1.11685025,1136.8440359,1017.9019398,2017-03-19,23:59:00
2017-03-20 23:57:00,1035.97,1035.97,1035.96,1035.96,0.24581403,254.65453252,1035.9641902,2017-03-20,23:57:00
2017-03-21 23:59:00,1114.3,1114.4,1112.19,1114.39,1.39976942,1559.8021475,1114.3279209,2017-03-21,23:59:00
2017-03-22 23:59:00,1032.4,1037.56,1032.4,1037.56,5.93656555,6151.664702399999,1036.2329281,2017-03-22,23:59:00
2017-03-23 23:59:00,1027.85,1030.56,1027.85,1029.65,16.61072946,17097.398047,1029.2984476,2017-03-23,23:59:00
2017-03-24 23:59:00,935.6,935.6,929.06,929.06,12.22370797,11362.690532999999,929.56168133,2017-03-24,23:59:00
2017-03-25 23:59:00,956.02,956.02,956.02,956.02,21.86,20898.5972,956.02,2017-03-25,23:59:00
2017-03-26 23:59:00,958.76,960.0,958.76,960.0,5.0,4798.0532,959.61064,2017-03-26,23:59:00
2017-03-27 23:59:00,1039.76,1039.92,1039.76,1039.92,3.12,3244.0704,1039.7661538,2017-03-27,23:59:00
2017-03-28 23:59:00,1043.83,1043.99,1043.83,1043.99,0.09417041,98.304326336,1043.8982514,2017-03-28,23:59:00
2017-03-29 23:59:00,1034.79,1035.96,1034.79,1035.96,3.56803754,3694.382668,1035.4102575,2017-03-29,23:59:00
2017-03-30 23:59:00,1033.74,1033.74,1033.7,1033.7,0.09185679,94.95340382299999,1033.711322,2017-03-30,23:59:00
2017-03-31 23:59:00,1071.89,1074.02,1070.31,1070.31,4.08344,4372.7827113,1070.8575885,2017-03-31,23:59:00
2017-04-01 23:59:00,1084.02,1084.57,1083.69,1083.94,0.86589109,938.53242149,1083.8919955999997,2017-04-01,23:59:00
2017-04-02 23:59:00,1077.27,1078.01,1077.27,1078.01,1.24050261,1336.7525925999998,1077.5895043,2017-04-02,23:59:00
2017-04-03 23:59:00,1146.23,1146.26,1144.77,1144.77,1.90425856,2181.8628763,1145.7807894999999,2017-04-03,23:59:00
2017-04-04 23:59:00,1142.4,1143.0,1142.04,1143.0,7.32229109,8363.2350303,1142.1609613,2017-04-04,23:59:00
2017-04-05 23:59:00,1134.91,1134.91,1134.58,1134.58,1.60045954,1816.3115364999999,1134.8687618,2017-04-05,23:59:00
2017-04-06 23:59:00,1190.87,1190.87,1190.75,1190.85,0.0838,99.788453366,1190.7929996,2017-04-06,23:59:00
2017-04-07 23:59:00,1190.66,1190.66,1190.66,1190.66,0.07,83.3462,1190.66,2017-04-07,23:59:00
2017-04-08 23:57:00,1184.03,1184.03,1184.03,1184.03,5.0,5920.15,1184.03,2017-04-08,23:57:00
2017-04-09 23:58:00,1205.82,1207.94,1205.82,1206.2,9.1091,10987.86864,1206.2518404999998,2017-04-09,23:58:00
2017-04-10 23:59:00,1209.99,1210.0,1209.25,1209.25,0.3444,416.657416,1209.8066667,2017-04-10,23:59:00
2017-04-11 23:59:00,1218.94,1218.99,1218.94,1218.99,0.132981,162.10129456,1218.9808661,2017-04-11,23:59:00
2017-04-12 23:58:00,1212.17,1212.17,1212.17,1212.17,0.02,24.2434,1212.17,2017-04-12,23:58:00
2017-04-13 23:58:00,1172.51,1172.91,1172.51,1172.91,0.084,98.51724,1172.8242857,2017-04-13,23:58:00
2017-04-14 23:59:00,1170.34,1170.34,1170.34,1170.34,0.93663945,1096.1866139,1170.34,2017-04-14,23:59:00
2017-04-15 23:58:00,1171.76,1173.45,1171.76,1173.45,0.34365805,403.12565877,1173.0429675,2017-04-15,23:58:00
2017-04-16 23:59:00,1161.52,1163.37,1161.0,1162.31,17.0129,19754.371065,1161.1407264,2017-04-16,23:59:00
2017-04-17 23:59:00,1177.41,1177.41,1176.54,1176.54,0.48423726,569.7547272999999,1176.6024103,2017-04-17,23:59:00
2017-04-18 23:59:00,1202.58,1202.58,1202.58,1202.58,0.1679292,201.94829734,1202.58,2017-04-18,23:59:00
2017-04-19 23:59:00,1203.98,1203.98,1203.98,1203.98,1.0170000000000001,1224.44766,1203.98,2017-04-19,23:59:00
2017-04-20 23:59:00,1233.36,1234.62,1233.36,1234.19,9.60382428,11856.807622,1234.592312,2017-04-20,23:59:00
2017-04-21 23:59:00,1243.61,1243.61,1243.61,1243.61,0.39782687,494.7414738,1243.61,2017-04-21,23:59:00
2017-04-22 23:59:00,1233.2,1233.2,1233.2,1233.2,0.63873879,787.69267583,1233.2,2017-04-22,23:59:00
2017-04-23 23:59:00,1241.99,1241.99,1241.99,1241.99,0.09069942,112.64777265,1241.99,2017-04-23,23:59:00
2017-04-24 23:59:00,1253.58,1253.58,1253.58,1253.58,0.166,208.09428,1253.58,2017-04-24,23:59:00
2017-04-25 23:59:00,1270.44,1270.44,1269.0,1269.0,23.16340657,29421.497641,1270.1714470000002,2017-04-25,23:59:00
2017-04-26 23:59:00,1287.44,1288.1,1287.44,1287.99,0.1614,207.87793200000002,1287.9673606,2017-04-26,23:59:00
2017-04-27 23:59:00,1331.19,1331.53,1331.19,1331.53,0.76402065,1017.2932961000001,1331.499739,2017-04-27,23:59:00
2017-04-28 23:59:00,1330.97,1330.97,1330.7,1330.7,1.22982273,1636.7918665,1330.9169090999999,2017-04-28,23:59:00
2017-04-29 23:58:00,1336.77,1336.77,1333.0,1333.0,5.34841626,7144.588303899999,1335.8325075,2017-04-29,23:58:00
2017-04-30 23:59:00,1350.21,1350.21,1350.21,1350.21,0.10050218,135.69904846,1350.21,2017-04-30,23:59:00
2017-05-01 23:59:00,1390.85,1392.99,1390.85,1390.86,13.28796666,18501.57688,1392.3557571,2017-05-01,23:59:00
2017-05-02 23:59:00,1447.57,1447.75,1447.57,1447.75,2.21109799,3200.8863706,1447.6456426,2017-05-02,23:59:00
2017-05-03 23:59:00,1503.22,1504.99,1503.21,1503.22,8.6187628,12960.165689,1503.7153232,2017-05-03,23:59:00
2017-05-04 23:57:00,1537.22,1537.23,1537.22,1537.23,0.02631658,40.454443108,1537.2226599,2017-05-04,23:57:00
2017-05-05 23:59:00,1514.9,1514.9,1514.9,1514.9,0.13222748,200.31140945,1514.9,2017-05-05,23:59:00
2017-05-06 23:59:00,1558.02,1558.02,1558.02,1558.02,0.04757934,74.129563307,1558.02,2017-05-06,23:59:00
2017-05-07 23:59:00,1554.01,1554.38,1554.01,1554.01,2.09839978,3260.9896038,1554.0363828,2017-05-07,23:59:00
2017-05-08 23:59:00,1649.54,1649.54,1649.54,1649.54,0.01482265,24.450554081,1649.54,2017-05-08,23:59:00
2017-05-09 23:59:00,1717.34,1720.28,1717.34,1720.28,3.65817991,6285.5348189,1718.2136947000001,2017-05-09,23:59:00
2017-05-10 23:59:00,1774.52,1774.53,1772.58,1772.58,1.93823499,3439.2972053999997,1774.4480019999999,2017-05-10,23:59:00
2017-05-11 23:58:00,1829.0,1829.0,1828.45,1828.45,0.27866286,509.54641371,1828.5408171,2017-05-11,23:58:00
2017-05-12 23:59:00,1691.55,1691.55,1691.51,1691.51,1.70639744,2886.4511838000003,1691.546832,2017-05-12,23:59:00
2017-05-13 23:58:00,1776.89,1776.89,1776.89,1776.89,0.77478066,1376.7000069,1776.89,2017-05-13,23:58:00
2017-05-14 23:59:00,1783.39,1784.0,1782.29,1784.0,1.105556,1972.1446032000001,1783.8486727000002,2017-05-14,23:59:00
2017-05-15 23:59:00,1707.6,1715.19,1704.06,1705.48,16.60792915,28349.846502999997,1707.0067103000001,2017-05-15,23:59:00
2017-05-16 23:59:00,1707.25,1710.5,1700.0,1700.01,18.70394201,31809.026506000002,1700.6589568,2017-05-16,23:59:00
2017-05-17 23:59:00,1782.3,1783.0,1782.29,1782.99,3.54318573,6315.6019138,1782.4642552999999,2017-05-17,23:59:00
2017-05-18 23:59:00,1878.99,1878.99,1878.29,1878.99,4.64922865,8735.7638159,1878.970572,2017-05-18,23:59:00
2017-05-19 23:59:00,1959.21,1959.21,1958.0,1958.0,12.80063866,25074.836306999998,1958.8738479000003,2017-05-19,23:59:00
2017-05-20 23:59:00,2017.0,2020.89,2013.99,2013.99,5.72516755,11563.298143,2019.7309585,2017-05-20,23:59:00
2017-05-21 23:59:00,2017.55,2017.55,2017.55,2017.55,0.04959237,100.05508609,2017.55,2017-05-21,23:59:00
2017-05-22 23:59:00,2099.97,2099.97,2099.97,2099.97,0.02792976,58.651658106999996,2099.97,2017-05-22,23:59:00
2017-05-23 23:59:00,2265.92,2273.61,2264.23,2264.23,4.80078136,10877.554909,2265.7884402,2017-05-23,23:59:00
2017-05-24 23:59:00,2417.36,2421.49,2417.14,2420.29,0.78854196,1908.15955,2419.8579743,2017-05-24,23:59:00
2017-05-25 23:59:00,2279.79,2298.9,2270.0,2292.53,14.06945156,32096.037329000003,2281.2571757,2017-05-25,23:59:00
2017-05-26 23:59:00,2280.18,2280.18,2279.82,2279.82,0.392,893.82156,2280.1570408000002,2017-05-26,23:59:00
2017-05-27 23:59:00,2039.36,2042.0,2033.86,2042.0,1.06495798,2169.4462511,2037.1191088,2017-05-27,23:59:00
2017-05-28 23:59:00,2176.29,2178.81,2176.29,2178.81,0.65154174,1418.0492542000002,2176.4518943000003,2017-05-28,23:59:00
2017-05-29 23:59:00,2290.18,2292.1,2290.18,2292.1,10.51197745,24075.076415,2290.2519083,2017-05-29,23:59:00
2017-05-30 23:59:00,2195.82,2216.0,2195.82,2203.51,27.09030932,59913.492565,2211.6208367,2017-05-30,23:59:00
2017-05-31 23:59:00,2302.13,2302.13,2298.01,2298.01,0.10798586,248.19727108,2298.4238036999996,2017-05-31,23:59:00
2017-06-01 23:59:00,2409.91,2413.95,2409.88,2413.63,25.64938385,61885.908610000006,2412.7639468,2017-06-01,23:59:00
2017-06-02 23:59:00,2488.94,2488.94,2488.94,2488.94,0.76534538,1904.8987301,2488.94,2017-06-02,23:59:00
2017-06-03 23:59:00,2535.11,2542.61,2535.11,2540.94,5.44184864,13801.155566,2536.1152945,2017-06-03,23:59:00
2017-06-04 23:59:00,2529.71,2530.27,2529.67,2530.27,26.68363308,67504.16000599999,2529.7964413000004,2017-06-04,23:59:00
2017-06-05 23:59:00,2698.01,2699.35,2698.0,2698.0,51.26978112,138373.24413,2698.9240272,2017-06-05,23:59:00
2017-06-06 23:59:00,2878.29,2880.76,2878.19,2880.74,5.0523607,14543.8784,2878.630261,2017-06-06,23:59:00
2017-06-07 23:59:00,2691.78,2691.78,2680.0,2683.03,30.71730172,82517.60208,2686.3558144000003,2017-06-07,23:59:00
2017-06-08 23:59:00,2806.01,2806.17,2806.0,2806.0,10.01402902,28099.70577,2806.0339863000004,2017-06-08,23:59:00
2017-06-09 23:59:00,2823.67,2823.86,2818.37,2822.32,0.99412641,2807.0603536999997,2823.6452884,2017-06-09,23:59:00
2017-06-10 23:59:00,2898.99,2900.0,2897.19,2899.99,12.94528922,37535.957934,2899.5843426999995,2017-06-10,23:59:00
2017-06-11 23:59:00,2955.51,2955.51,2953.42,2954.22,1.2901031,3811.8096805,2954.6550818000005,2017-06-11,23:59:00
2017-06-12 23:59:00,2665.88,2667.08,2665.88,2667.06,3.23171507,8617.8872386,2666.6605971999998,2017-06-12,23:59:00
2017-06-13 23:59:00,2704.5,2706.0,2703.02,2703.02,4.11257529,11125.497011,2705.2385006,2017-06-13,23:59:00
2017-06-14 23:59:00,2456.54,2458.87,2450.0,2450.0,10.71376447,26255.456522,2450.6284972,2017-06-14,23:59:00
2017-06-15 23:59:00,2424.92,2424.92,2424.8,2424.91,2.20687851,5351.496246500001,2424.9165608000003,2017-06-15,23:59:00
2017-06-16 23:59:00,2484.68,2484.68,2484.68,2484.68,0.20073007,498.74999033,2484.68,2017-06-16,23:59:00
2017-06-17 23:59:00,2638.0,2638.0,2630.0,2630.0,21.54949506,56693.364702,2630.8442283000004,2017-06-17,23:59:00
2017-06-18 23:59:00,2512.82,2516.98,2512.82,2516.98,5.76412191,14498.333407,2515.2718199,2017-06-18,23:59:00
2017-06-19 23:59:00,2595.06,2598.0,2595.0,2598.0,13.123750400000002,34077.662118,2596.6405242,2017-06-19,23:59:00
2017-06-20 23:59:00,2740.0,2740.0,2735.0,2740.0,29.32783689,80319.14129500001,2738.6657119,2017-06-20,23:59:00
2017-06-21 23:59:00,2657.01,2659.99,2657.01,2657.04,11.64423442,30967.49859,2659.4705563,2017-06-21,23:59:00
2017-06-22 23:59:00,2713.48,2713.48,2713.48,2713.48,1.8172917000000002,4931.1846821,2713.48,2017-06-22,23:59:00
2017-06-23 23:59:00,2683.42,2685.05,2683.42,2685.05,2.52746694,6785.890331300001,2684.8581969,2017-06-23,23:59:00
2017-06-24 23:59:00,2557.66,2557.66,2556.4,2557.66,2.48936712,6365.659839800001,2557.1398403000003,2017-06-24,23:59:00
2017-06-25 23:58:00,2506.11,2506.11,2502.03,2502.03,0.06604845,165.31232335,2502.8948196999995,2017-06-25,23:58:00
2017-06-26 23:59:00,2415.0,2421.57,2410.76,2421.22,10.56388173,25494.981528,2413.4103523000003,2017-06-26,23:59:00
2017-06-27 23:59:00,2564.0,2565.0,2560.34,2565.0,19.26381893,49389.202661,2563.8323761,2017-06-27,23:59:00
2017-06-28 23:58:00,2554.99,2559.91,2554.99,2559.9,1.371,3509.0547899999997,2559.4856235999996,2017-06-28,23:58:00
2017-06-29 23:59:00,2544.68,2544.68,2541.59,2541.59,0.10553314,268.35175329,2542.8197559,2017-06-29,23:59:00
2017-06-30 23:59:00,2458.51,2467.12,2458.0,2465.49,17.83933734,43865.812506,2458.9373288,2017-06-30,23:59:00
2017-07-01 23:59:00,2421.57,2421.57,2412.41,2412.41,0.53542268,1291.9369906,2412.9291472,2017-07-01,23:59:00
2017-07-02 23:59:00,2512.47,2512.71,2504.37,2504.37,0.32094071,804.4094859,2506.4114986,2017-07-02,23:59:00
2017-07-03 23:59:00,2550.78,2550.78,2540.27,2550.47,1.21209212,3080.190591,2541.2182293,2017-07-03,23:59:00
2017-07-04 23:59:00,2596.23,2596.23,2596.12,2596.12,7.0,18173.388022,2596.1982889,2017-07-04,23:59:00
2017-07-05 23:59:00,2607.0,2607.0,2595.96,2602.9,3.0609926,7976.2734526,2605.7800508,2017-07-05,23:59:00
2017-07-06 23:59:00,2599.99,2600.39,2599.99,2600.39,12.99372714,33783.661960000005,2599.9977986,2017-07-06,23:59:00
2017-07-07 23:59:00,2501.46,2504.79,2497.73,2501.46,7.89278507,19732.928942,2500.1224241,2017-07-07,23:59:00
2017-07-08 23:59:00,2549.91,2550.13,2549.91,2550.07,0.43890405,1119.1928560000001,2549.9715849,2017-07-08,23:59:00
2017-07-09 23:58:00,2508.12,2508.12,2502.28,2502.28,2.30156996,5761.3967185,2503.2464008,2017-07-09,23:58:00
2017-07-10 23:59:00,2326.24,2333.71,2323.34,2323.45,21.720949100000002,50522.196836,2325.9663563999998,2017-07-10,23:59:00
2017-07-11 23:59:00,2306.06,2306.06,2305.98,2305.98,2.05302632,4734.2657986,2305.9937188999997,2017-07-11,23:59:00
2017-07-12 23:59:00,2384.61,2388.01,2384.0,2388.0,4.51158061,10758.026917000001,2384.5361186,2017-07-12,23:59:00
2017-07-13 23:59:00,2339.99,2339.99,2339.99,2339.99,0.01,23.3999,2339.99,2017-07-13,23:59:00
2017-07-14 23:59:00,2213.37,2213.37,2213.37,2213.37,0.02167522,47.975281691000006,2213.37,2017-07-14,23:59:00
2017-07-15 23:59:00,1970.51,1970.51,1970.51,1970.51,0.04650119,91.63105990700001,1970.51,2017-07-15,23:59:00
2017-07-16 23:59:00,1920.0,1924.89,1917.34,1917.63,11.86440373,22784.492135,1920.4076879000002,2017-07-16,23:59:00
2017-07-17 23:59:00,2224.0,2226.0,2224.0,2226.0,11.73527346,26111.188123,2225.017441,2017-07-17,23:59:00
2017-07-18 23:59:00,2308.75,2308.82,2303.71,2303.71,8.03045277,18540.343674,2308.7544632,2017-07-18,23:59:00
2017-07-19 23:58:00,2264.96,2265.21,2264.96,2265.21,14.62255947,33120.383267000005,2265.0195635,2017-07-19,23:58:00
2017-07-20 23:59:00,2874.2,2880.0,2863.21,2875.03,46.15724841,132627.06047,2873.3744978,2017-07-20,23:59:00
2017-07-21 23:59:00,2671.54,2671.54,2670.0,2670.0,1.97200177,5267.1094753,2670.9456124000003,2017-07-21,23:59:00
2017-07-22 23:59:00,2831.0,2832.85,2827.52,2832.71,0.78057635,2208.5313616,2829.3598205,2017-07-22,23:59:00
2017-07-23 23:59:00,2749.02,2749.02,2749.02,2749.02,0.008,21.992160000000002,2749.02,2017-07-23,23:59:00
2017-07-24 23:59:00,2759.98,2759.98,2759.98,2759.98,0.773987,2136.1886403,2759.98,2017-07-24,23:59:00
2017-07-25 23:58:00,2563.0,2564.82,2563.0,2564.82,1.12930303,2895.6849459000005,2564.1345759,2017-07-25,23:58:00
2017-07-26 23:59:00,2524.89,2524.99,2524.01,2524.99,18.48801601,46681.664756,2524.9688625999997,2017-07-26,23:59:00
2017-07-27 23:59:00,2660.74,2666.33,2660.74,2666.33,0.13647484,363.71904441,2665.0996213000003,2017-07-27,23:59:00
2017-07-28 23:59:00,2785.38,2785.38,2776.42,2777.01,2.31339022,6439.0227476,2783.3707828,2017-07-28,23:59:00
2017-07-29 23:59:00,2671.66,2681.74,2643.0,2680.56,199.93276116,531402.31574,2657.9051510000004,2017-07-29,23:59:00
2017-07-30 23:59:00,2742.76,2745.5,2742.37,2742.37,0.12570243,344.77822234,2742.8127071999997,2017-07-30,23:59:00
2017-07-31 23:59:00,2854.78,2855.81,2854.78,2855.81,0.12876384,367.68238582,2855.4785708,2017-07-31,23:59:00
2017-08-01 23:59:00,2731.0,2731.0,2731.0,2731.0,1.8411,5028.0441,2731.0,2017-08-01,23:59:00
2017-08-02 23:59:00,2702.77,2703.51,2702.77,2703.51,4.01259102,10845.434736,2702.8507719,2017-08-02,23:59:00
2017-08-03 23:59:00,2790.0,2793.37,2790.0,2793.37,0.59673147,1665.5024806,2791.0418075,2017-08-03,23:59:00
2017-08-04 23:59:00,2854.97,2855.0,2854.97,2855.0,0.25,713.74982681,2854.9993071999997,2017-08-04,23:59:00
2017-08-05 23:59:00,3260.0,3263.62,3260.0,3263.62,1.0229224000000001,3334.8100031,3260.0811196,2017-08-05,23:59:00
2017-08-06 23:59:00,3215.11,3222.75,3215.11,3222.75,0.3257,1048.665115,3219.7270955,2017-08-06,23:59:00
2017-08-07 23:59:00,3387.54,3387.55,3387.54,3387.55,0.15783033,534.65730984,3387.5447756999997,2017-08-07,23:59:00
2017-08-08 23:59:00,3409.01,3412.41,3408.44,3412.41,1.23113362,4197.3851106,3409.3660041000003,2017-08-08,23:59:00
2017-08-09 23:59:00,3342.99,3342.99,3342.99,3342.99,6.79949303,22730.637204,3342.99,2017-08-09,23:59:00
2017-08-10 23:59:00,3419.04,3419.04,3413.03,3413.03,5.01632193,17122.565735,3413.3705879,2017-08-10,23:59:00
2017-08-11 23:59:00,3652.04,3652.93,3638.0,3645.06,27.62392255,100664.20307,3644.0951818999997,2017-08-11,23:59:00
2017-08-12 23:59:00,3855.1,3855.1,3855.1,3855.1,0.05544209,213.73480116,3855.1,2017-08-12,23:59:00
2017-08-13 23:59:00,4040.0,4053.87,4037.7,4053.87,18.07893194,73136.696226,4045.4102305,2017-08-13,23:59:00
2017-08-14 23:59:00,4327.73,4327.73,4306.23,4306.23,0.12044771,521.20190582,4327.2047748,2017-08-14,23:59:00
2017-08-15 23:59:00,4152.0,4155.67,4152.0,4155.67,0.06290459999999999,261.20516352,4152.4016291,2017-08-15,23:59:00
2017-08-16 23:59:00,4375.59,4378.84,4375.59,4378.84,2.86694125,12545.02094,4375.750964600001,2017-08-16,23:59:00
2017-08-17 23:59:00,4265.13,4276.5,4254.86,4276.5,4.62647849,19773.289036000002,4273.9394724,2017-08-17,23:59:00
2017-08-18 23:59:00,4100.0,4100.0,4100.0,4100.0,5.39458804,22117.810964,4100.0,2017-08-18,23:59:00
2017-08-19 23:59:00,4093.34,4099.55,4091.0,4099.55,5.12258859,20963.602348,4092.3845394,2017-08-19,23:59:00
2017-08-20 23:59:00,4060.0,4062.72,4040.0,4058.68,3.78020586,15320.339735,4052.7792143,2017-08-20,23:59:00
2017-08-21 23:59:00,3997.32,3997.32,3987.51,3987.52,3.93374171,15708.820425999998,3993.3532967,2017-08-21,23:59:00
2017-08-22 23:59:00,4089.95,4089.95,4075.02,4085.0,2.54341278,10375.279641,4079.2747925999997,2017-08-22,23:59:00
2017-08-23 23:59:00,4120.98,4120.99,4108.12,4108.12,1.16106292,4784.6914161,4120.957903,2017-08-23,23:59:00
2017-08-24 23:59:00,4302.95,4308.79,4300.34,4300.34,3.90543982,16807.722813999997,4303.6696477,2017-08-24,23:59:00
2017-08-25 23:59:00,4356.01,4356.01,4348.11,4355.98,0.16740445,728.31319051,4350.6202524,2017-08-25,23:59:00
2017-08-26 23:59:00,4333.38,4333.38,4333.38,4333.38,3.60954317,15641.522181999999,4333.38,2017-08-26,23:59:00
